t,coef,se,p_value,is_reference,is_pre,ci_low,ci_high
-12,0.009137165911032693,0.038014853928316446,0.8101313448672789,False,True,-0.06537194778846754,0.08364627961053293
-11,0.009530797336195208,0.04603565579773673,0.8360529366126985,False,True,-0.08069908802736879,0.0997606826997592
-10,-0.04410461305550892,0.05713260952715411,0.4404230832045726,False,True,-0.156084527728731,0.06787530161771314
-9,-0.054644056811744494,0.046486161158386136,0.24024385512976298,False,True,-0.14575693268218132,0.036468819058692335
-8,0.004872084599937347,0.041471549214427694,0.9065171206776754,False,True,-0.07641215186034093,0.08615632106021563
-7,-0.040870776855363736,0.04225268199476312,0.3337693113107427,False,True,-0.12368603356509945,0.04194447985437198
-6,-0.02511281977180886,0.036506944880341216,0.49177505402060495,False,True,-0.09666643173727764,0.046440792193659916
-5,-0.03770892260522363,0.03474543632376972,0.2782090558678736,False,True,-0.10580997779981227,0.030392132589365017
-4,-0.04459139347669214,0.047578513696505925,0.34900721028956605,False,True,-0.13784528032184373,0.04866249336845947
-3,-0.008546473994038661,0.03916292026198505,0.8273218018410422,False,True,-0.08530579770752934,0.06821284971945203
-2,-0.015954208216513808,0.03363451238096381,0.6354220690880843,False,True,-0.08187785248320287,0.04996943605017526
-1,0.0,0.0,,True,True,0.0,0.0
0,0.0989043780847431,0.03216925361298937,0.002200053943281599,False,False,0.03585264100328393,0.16195611516620229
1,0.009625957881786511,0.04029880311226916,0.8112884959820692,False,False,-0.06935969621826105,0.08861161198183407
2,-0.08624310492270976,0.0558999631802436,0.12338025042655132,False,False,-0.1958070327559872,0.023320822910567696
3,-0.1411210115451313,0.04686866602382512,0.002708557803518419,False,False,-0.23298359695182852,-0.049258426138434064
4,-0.018196030871115713,0.04060210210005177,0.6541959793844634,False,False,-0.09777615098721719,0.06138408924498577
5,-0.09674409308784208,0.042340568978668114,0.02265110564402084,False,False,-0.17973160828603157,-0.01375657788965258
6,-0.03166187287357622,0.03432349783456164,0.35664568834992183,False,False,-0.09893592862931704,0.0356121828821646
7,-0.03650825495042435,0.037705540221344626,0.3332940463161016,False,False,-0.1104111137842598,0.037394603883411114
8,-0.08814705250315595,0.0440065673306826,0.04560193320226946,False,False,-0.17439992447129385,-0.001894180535018053
9,-0.05413981718022023,0.03969860700612273,0.17312820249247474,False,False,-0.1319490869122208,0.02366945255178033
10,-0.05320388513313796,0.036519792748129117,0.1456574024205206,False,False,-0.12478267891947104,0.01837490865319511
11,-0.0227518543321132,0.03591218173353947,0.5266108052257499,False,False,-0.09313973052985056,0.047636021865624156
12,0.07889216602030404,0.04507854274757504,0.0805886211262814,False,False,-0.009461777764943044,0.1672461098055511
13,-0.042265540772288036,0.05112676758132497,0.4087317215237798,False,False,-0.14247400523168496,0.0579429236871089
14,-0.10607903627480879,0.055305838301576656,0.055558593698631364,False,False,-0.21447847934589903,0.0023204067962814545
15,-0.08711302603051561,0.048758550127959197,0.07448111062954954,False,False,-0.18267978428131565,0.008453732220284407
16,-0.0464455640676044,0.04610197382874425,0.3141052230695114,False,False,-0.13680543277194313,0.04391430463673433
17,0.005167035909444276,0.04357242345795019,0.9056420688922955,False,False,-0.0802349140681381,0.09056898588702664
18,-0.0712627759250451,0.040435887610630855,0.07849413792157534,False,False,-0.15051711564188158,0.007991563791791376
19,-0.05063193307766685,0.04254878908981686,0.2345064554964127,False,False,-0.1340275596937079,0.03276369353837419
20,-0.07690275094243658,0.04489140199079199,0.08719060913565868,False,False,-0.16488989884438887,0.011084396959515713
21,-0.056396214737086385,0.04073540257135375,0.16671177235611956,False,False,-0.13623760377693975,0.02344517430276697
22,-0.020185712507283432,0.04099907391064492,0.6226471405872522,False,False,-0.10054389737214747,0.06017247235758061
23,-0.005449252130261066,0.04196803450990951,0.896732282188599,False,False,-0.08770659976968372,0.07680809550916158
24,-0.04035507271357798,0.04010584000716542,0.3146999945858793,False,False,-0.1189625191276222,0.03825237370046623
